"","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","a","b","formula_type","dw"
"5113","Logge","Inflow","Diptera","Chironomidae",8,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.464649807522386
"5114","Logge","Inflow","Diptera","Chironomidae",8,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.464649807522386
"5115","Logge","Inflow","Diptera","Chironomidae",8,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.464649807522386
"5116","Logge","Inflow","Diptera","Chironomidae",8,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.464649807522386
"5117","Logge","Inflow","Diptera","Chironomidae",8,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.464649807522386
"5118","Logge","Inflow","Diptera","Chironomidae",8,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.464649807522386
"5119","Logge","Inflow","Diptera","Chironomidae",8,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.464649807522386
"5120","Logge","Inflow","Diptera","Chironomidae",8,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.464649807522386
"5121","Logge","Inflow","Diptera","Chironomidae",8,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.464649807522386
"5122","Logge","Inflow","Diptera","Chironomidae",8,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.464649807522386
"5123","Logge","Inflow","Diptera","Chironomidae",8,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.464649807522386
"5124","Logge","Inflow","Diptera","Chironomidae",8,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.464649807522386
"5125","Logge","Inflow","Diptera","Chironomidae",8,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.464649807522386
"5126","Logge","Inflow","Diptera","Chironomidae",8,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.464649807522386
"5127","Logge","Inflow","Diptera","Chironomidae",9,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.63262357257604
"5128","Logge","Inflow","Diptera","Chironomidae",9,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.63262357257604
"5129","Logge","Inflow","Diptera","Chironomidae",9,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.63262357257604
"5130","Logge","Inflow","Diptera","Chironomidae",9,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.63262357257604
"5131","Logge","Inflow","Diptera","Chironomidae",9,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.63262357257604
"5132","Logge","Inflow","Diptera","Chironomidae",9,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.63262357257604
"5133","Logge","Inflow","Diptera","Chironomidae",9,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.63262357257604
"5134","Logge","Inflow","Diptera","Chironomidae",10,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.833738766940671
"5135","Logge","Inflow","Diptera","Chironomidae",10,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.833738766940671
"5136","Logge","Inflow","Diptera","Chironomidae",10,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.833738766940671
"5137","Logge","Inflow","Diptera","Chironomidae",10,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.833738766940671
"5138","Logge","Inflow","Diptera","Chironomidae",10,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.833738766940671
"5139","Logge","Inflow","Diptera","Chironomidae",11,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,1.07023421421427
"5140","Logge","Inflow","Diptera","Chironomidae",11,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,1.07023421421427
"5141","Logge","Inflow","Diptera","Chironomidae",11,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,1.07023421421427
"5142","Logge","Inflow","Diptera","Chironomidae",11,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,1.07023421421427
"5143","Logge","Inflow","Diptera","Chironomidae",11,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,1.07023421421427
"5144","Logge","Inflow","Diptera","Chironomidae",11,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,1.07023421421427
"5145","Logge","Inflow","Diptera","Chironomidae",11,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,1.07023421421427
"5146","Logge","Inflow","Diptera","Chironomidae",12,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,1.34426490420543
"5147","Logge","Inflow","Diptera","Chironomidae",13,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,1.65791239593876
"5148","Logge","Inflow","Diptera","Chironomidae",13,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,1.65791239593876
"5149","Logge","Inflow","Diptera","Chironomidae",13,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,1.65791239593876
"5150","Logge","Inflow","Diptera","Chironomidae",14,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,2.01319317375311
"5151","Logge","Inflow","Diptera","Chironomidae",15,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,2.41206548572574
"5152","Logge","Inflow","Diptera","Ceratopogonidae",6,3,5781,34514.8034714792,"kick_net",0.003,2.47,1,0.25070029394521
"5153","Logge","Inflow","Diptera","Ceratopogonidae",7,3,5781,34514.8034714792,"kick_net",0.003,2.47,1,0.366871025390369
"5154","Logge","Inflow","Isopoda","Asellidae",4,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.268726894799263
"5155","Logge","Inflow","Isopoda","Asellidae",5,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.538019707775883
"5156","Logge","Inflow","Isopoda","Asellidae",6,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.948704675045465
"5157","Logge","Inflow","Isopoda","Asellidae",7,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,1.53250712823004
"5158","Logge","Inflow","Isopoda","Asellidae",8,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,2.32174997903905
"5159","Logge","Inflow","Odonata","Aeshnidae",3,3,5781,34514.8034714792,"kick_net",0.008,2.813,1,0.175886325706655
"5160","Logge","Inflow","Ephemeroptera","Leptophlebiidae",4,3,5781,34514.8034714792,"kick_net",0.005,2.686,1,0.207063304717257
"5161","Logge","Inflow","Ephemeroptera","Leptophlebiidae",5,3,5781,34514.8034714792,"kick_net",0.005,2.686,1,0.377053898937144
"5162","Logge","Inflow","Ephemeroptera","Leptophlebiidae",5,3,5781,34514.8034714792,"kick_net",0.005,2.686,1,0.377053898937144
"5163","Logge","Inflow","Ephemeroptera","Leptophlebiidae",6,3,5781,34514.8034714792,"kick_net",0.005,2.686,1,0.615296242395424
"5164","Logge","Inflow","Ephemeroptera","Leptophlebiidae",6,3,5781,34514.8034714792,"kick_net",0.005,2.686,1,0.615296242395424
"5165","Logge","Inflow","Ephemeroptera","Leptophlebiidae",6,3,5781,34514.8034714792,"kick_net",0.005,2.686,1,0.615296242395424
"5166","Logge","Inflow","Ephemeroptera","Leptophlebiidae",7,3,5781,34514.8034714792,"kick_net",0.005,2.686,1,0.930900663428675
"5167","Logge","Inflow","Ephemeroptera","Leptophlebiidae",7,3,5781,34514.8034714792,"kick_net",0.005,2.686,1,0.930900663428675
"5168","Logge","Inflow","Ephemeroptera","Baetidae",7,3,5781,34514.8034714792,"kick_net",0.005,2.875,1,1.34470453452202
"5169","Logge","Inflow","Trichoptera","Limnephilidae",10,3,5781,34514.8034714792,"kick_net",0.004,2.93,1,3.40455215280951
"5170","Logge","Inflow","Trichoptera","Limnephilidae",18,3,5781,34514.8034714792,"kick_net",0.004,2.93,1,19.0549771044345
"5171","Logge","Pool","Gastropoda","Planorbidae",1,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,0.0361890026682433
"5172","Logge","Pool","Gastropoda","Planorbidae",1,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,0.0361890026682433
"5173","Logge","Pool","Gastropoda","Planorbidae",2,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,0.319081121584637
"5174","Logge","Pool","Gastropoda","Planorbidae",2,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,0.319081121584637
"5175","Logge","Pool","Gastropoda","Planorbidae",2,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,0.319081121584637
"5176","Logge","Pool","Gastropoda","Planorbidae",2,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,0.319081121584637
"5177","Logge","Pool","Gastropoda","Planorbidae",2,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,0.319081121584637
"5178","Logge","Pool","Gastropoda","Planorbidae",2,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,0.319081121584637
"5179","Logge","Pool","Gastropoda","Planorbidae",3,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,1.13993605656917
"5180","Logge","Pool","Gastropoda","Planorbidae",3,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,1.13993605656917
"5181","Logge","Pool","Gastropoda","Planorbidae",3,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,1.13993605656917
"5182","Logge","Pool","Gastropoda","Planorbidae",3,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,1.13993605656917
"5183","Logge","Pool","Gastropoda","Planorbidae",3,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,1.13993605656917
"5184","Logge","Pool","Gastropoda","Planorbidae",3,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,1.13993605656917
"5185","Logge","Pool","Gastropoda","Planorbidae",3,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,1.13993605656917
"5186","Logge","Pool","Gastropoda","Planorbidae",3,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,1.13993605656917
"5187","Logge","Pool","Gastropoda","Planorbidae",3,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,1.13993605656917
"5188","Logge","Pool","Gastropoda","Planorbidae",3,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,1.13993605656917
"5189","Logge","Pool","Gastropoda","Planorbidae",3,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,1.13993605656917
"5190","Logge","Pool","Gastropoda","Planorbidae",3,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,1.13993605656917
"5191","Logge","Pool","Gastropoda","Planorbidae",3,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,1.13993605656917
"5192","Logge","Pool","Gastropoda","Planorbidae",4,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,2.81336192337384
"5193","Logge","Pool","Gastropoda","Planorbidae",4,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,2.81336192337384
"5194","Logge","Pool","Gastropoda","Planorbidae",4,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,2.81336192337384
"5195","Logge","Pool","Gastropoda","Planorbidae",4,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,2.81336192337384
"5196","Logge","Pool","Gastropoda","Planorbidae",4,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,2.81336192337384
"5197","Logge","Pool","Gastropoda","Planorbidae",5,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,5.66959607608761
"5198","Logge","Pool","Gastropoda","Planorbidae",5,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,5.66959607608761
"5199","Logge","Pool","Gastropoda","Planorbidae",5,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,5.66959607608761
"5200","Logge","Pool","Gastropoda","Planorbidae",5,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,5.66959607608761
"5201","Logge","Pool","Gastropoda","Planorbidae",5,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,5.66959607608761
"5202","Logge","Pool","Gastropoda","Planorbidae",5,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,5.66959607608761
"5203","Logge","Pool","Gastropoda","Planorbidae",5,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,5.66959607608761
"5204","Logge","Pool","Gastropoda","Planorbidae",6,3,5781,34514.8034714792,"kick_net",-3.319,3.1403,2,10.0509007888201
"5205","Logge","Pool","Isopoda","Asellidae",1,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.0036
"5206","Logge","Pool","Isopoda","Asellidae",1,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.0036
"5207","Logge","Pool","Isopoda","Asellidae",1,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.0036
"5208","Logge","Pool","Isopoda","Asellidae",1,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.0036
"5209","Logge","Pool","Isopoda","Asellidae",1,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.0036
"5210","Logge","Pool","Isopoda","Asellidae",1,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.0036
"5211","Logge","Pool","Isopoda","Asellidae",2,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.031103324923187
"5212","Logge","Pool","Isopoda","Asellidae",2,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.031103324923187
"5213","Logge","Pool","Isopoda","Asellidae",2,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.031103324923187
"5214","Logge","Pool","Isopoda","Asellidae",2,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.031103324923187
"5215","Logge","Pool","Isopoda","Asellidae",2,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.031103324923187
"5216","Logge","Pool","Isopoda","Asellidae",2,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.031103324923187
"5217","Logge","Pool","Isopoda","Asellidae",2,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.031103324923187
"5218","Logge","Pool","Isopoda","Asellidae",2,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.031103324923187
"5219","Logge","Pool","Isopoda","Asellidae",2,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.031103324923187
"5220","Logge","Pool","Isopoda","Asellidae",2,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.031103324923187
"5221","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5222","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5223","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5224","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5225","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5226","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5227","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5228","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5229","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5230","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5231","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5232","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5233","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5234","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5235","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5236","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5237","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5238","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5239","Logge","Pool","Isopoda","Asellidae",3,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.109806165051428
"5240","Logge","Pool","Isopoda","Asellidae",4,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.268726894799263
"5241","Logge","Pool","Isopoda","Asellidae",4,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.268726894799263
"5242","Logge","Pool","Isopoda","Asellidae",4,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.268726894799263
"5243","Logge","Pool","Isopoda","Asellidae",4,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.268726894799263
"5244","Logge","Pool","Isopoda","Asellidae",4,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.268726894799263
"5245","Logge","Pool","Isopoda","Asellidae",4,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.268726894799263
"5246","Logge","Pool","Isopoda","Asellidae",4,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.268726894799263
"5247","Logge","Pool","Isopoda","Asellidae",4,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.268726894799263
"5248","Logge","Pool","Isopoda","Asellidae",4,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.268726894799263
"5249","Logge","Pool","Isopoda","Asellidae",5,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.538019707775883
"5250","Logge","Pool","Isopoda","Asellidae",5,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,0.538019707775883
"5251","Logge","Pool","Isopoda","Asellidae",7,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,1.53250712823004
"5252","Logge","Pool","Isopoda","Asellidae",7,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,1.53250712823004
"5253","Logge","Pool","Isopoda","Asellidae",8,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,2.32174997903905
"5254","Logge","Pool","Isopoda","Asellidae",8,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,2.32174997903905
"5255","Logge","Pool","Isopoda","Asellidae",10,3,5781,34514.8034714792,"kick_net",0.0036,3.111,1,4.64838938500873
"5256","Logge","Pool","Diptera","Chironomidae",2,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0122950014503041
"5257","Logge","Pool","Diptera","Chironomidae",2,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0122950014503041
"5258","Logge","Pool","Diptera","Chironomidae",2,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0122950014503041
"5259","Logge","Pool","Diptera","Chironomidae",3,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0355703126940442
"5260","Logge","Pool","Diptera","Chironomidae",3,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0355703126940442
"5261","Logge","Pool","Diptera","Chironomidae",3,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0355703126940442
"5262","Logge","Pool","Diptera","Chironomidae",3,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0355703126940442
"5263","Logge","Pool","Diptera","Chironomidae",3,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0355703126940442
"5264","Logge","Pool","Diptera","Chironomidae",3,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0355703126940442
"5265","Logge","Pool","Diptera","Chironomidae",3,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0355703126940442
"5266","Logge","Pool","Diptera","Chironomidae",3,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0355703126940442
"5267","Logge","Pool","Diptera","Chironomidae",3,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0355703126940442
"5268","Logge","Pool","Diptera","Chironomidae",3,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0355703126940442
"5269","Logge","Pool","Diptera","Chironomidae",3,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0355703126940442
"5270","Logge","Pool","Diptera","Chironomidae",3,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0355703126940442
"5271","Logge","Pool","Diptera","Chironomidae",3,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.0355703126940442
"5272","Logge","Pool","Diptera","Chironomidae",4,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.07558353033149
"5273","Logge","Pool","Diptera","Chironomidae",4,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.07558353033149
"5274","Logge","Pool","Diptera","Chironomidae",4,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.07558353033149
"5275","Logge","Pool","Diptera","Chironomidae",4,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.07558353033149
"5276","Logge","Pool","Diptera","Chironomidae",4,3,5781,34514.8034714792,"kick_net",0.002,2.62,1,0.07558353033149
