"","laufnummer","site","location_old","order","family","taxon_lowest","length","ecomorphology","area_pool","human_influence","location","method"
"7638",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",5,2,212,124046.267085061,"beaver","kick_net"
"7639",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",5,2,212,124046.267085061,"beaver","kick_net"
"7640",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",5,2,212,124046.267085061,"beaver","kick_net"
"7641",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",5,2,212,124046.267085061,"beaver","kick_net"
"7642",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",5,2,212,124046.267085061,"beaver","kick_net"
"7643",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",5,2,212,124046.267085061,"beaver","kick_net"
"7644",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",5,2,212,124046.267085061,"beaver","kick_net"
"7645",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",5,2,212,124046.267085061,"beaver","kick_net"
"7646",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",5,2,212,124046.267085061,"beaver","kick_net"
"7647",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",5,2,212,124046.267085061,"beaver","kick_net"
"7648",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",5,2,212,124046.267085061,"beaver","kick_net"
"7649",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",6,2,212,124046.267085061,"beaver","kick_net"
"7650",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",6,2,212,124046.267085061,"beaver","kick_net"
"7651",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",6,2,212,124046.267085061,"beaver","kick_net"
"7652",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",6,2,212,124046.267085061,"beaver","kick_net"
"7653",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",6,2,212,124046.267085061,"beaver","kick_net"
"7654",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",6,2,212,124046.267085061,"beaver","kick_net"
"7655",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",6,2,212,124046.267085061,"beaver","kick_net"
"7656",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",6,2,212,124046.267085061,"beaver","kick_net"
"7657",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",7,2,212,124046.267085061,"beaver","kick_net"
"7658",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",7,2,212,124046.267085061,"beaver","kick_net"
"7659",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",7,2,212,124046.267085061,"beaver","kick_net"
"7660",123,"Rot","Pool","Ephemeroptera","Ephemerellidae","Ephemerellidae",7,2,212,124046.267085061,"beaver","kick_net"
"7661",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",1,2,212,124046.267085061,"beaver","kick_net"
"7662",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7663",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7664",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7665",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7666",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7667",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7668",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7669",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7670",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7671",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7672",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7673",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7674",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7675",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7676",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7677",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7678",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7679",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7680",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7681",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7682",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",2,2,212,124046.267085061,"beaver","kick_net"
"7683",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7684",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7685",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7686",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7687",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7688",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7689",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7690",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7691",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7692",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7693",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7694",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7695",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7696",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7697",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7698",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7699",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7700",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7701",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7702",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7703",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7704",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7705",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7706",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7707",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7708",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7709",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7710",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7711",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7712",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7713",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7714",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7715",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7716",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7717",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",3,2,212,124046.267085061,"beaver","kick_net"
"7718",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7719",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7720",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7721",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7722",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7723",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7724",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7725",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7726",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7727",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7728",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7729",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7730",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7731",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7732",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",4,2,212,124046.267085061,"beaver","kick_net"
"7733",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7734",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7735",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7736",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7737",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7738",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7739",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7740",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7741",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7742",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7743",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7744",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7745",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7746",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7747",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7748",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7749",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7750",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7751",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",5,2,212,124046.267085061,"beaver","kick_net"
"7752",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",6,2,212,124046.267085061,"beaver","kick_net"
"7753",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",6,2,212,124046.267085061,"beaver","kick_net"
"7754",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",6,2,212,124046.267085061,"beaver","kick_net"
"7755",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",6,2,212,124046.267085061,"beaver","kick_net"
"7756",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",7,2,212,124046.267085061,"beaver","kick_net"
"7757",123,"Rot","Pool","Ephemeroptera","Baetidae","Baetidae",7,2,212,124046.267085061,"beaver","kick_net"
"7758",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",2,2,212,124046.267085061,"beaver","kick_net"
"7759",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",2,2,212,124046.267085061,"beaver","kick_net"
"7760",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",2,2,212,124046.267085061,"beaver","kick_net"
"7761",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",2,2,212,124046.267085061,"beaver","kick_net"
"7762",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",3,2,212,124046.267085061,"beaver","kick_net"
"7763",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",3,2,212,124046.267085061,"beaver","kick_net"
"7764",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",3,2,212,124046.267085061,"beaver","kick_net"
"7765",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",3,2,212,124046.267085061,"beaver","kick_net"
"7766",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",3,2,212,124046.267085061,"beaver","kick_net"
"7767",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",3,2,212,124046.267085061,"beaver","kick_net"
"7768",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",3,2,212,124046.267085061,"beaver","kick_net"
"7769",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",3,2,212,124046.267085061,"beaver","kick_net"
"7770",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",3,2,212,124046.267085061,"beaver","kick_net"
"7771",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",3,2,212,124046.267085061,"beaver","kick_net"
"7772",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",3,2,212,124046.267085061,"beaver","kick_net"
"7773",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",4,2,212,124046.267085061,"beaver","kick_net"
"7774",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",4,2,212,124046.267085061,"beaver","kick_net"
"7775",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",4,2,212,124046.267085061,"beaver","kick_net"
"7776",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",4,2,212,124046.267085061,"beaver","kick_net"
"7777",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",4,2,212,124046.267085061,"beaver","kick_net"
"7778",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",4,2,212,124046.267085061,"beaver","kick_net"
"7779",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",4,2,212,124046.267085061,"beaver","kick_net"
"7780",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",4,2,212,124046.267085061,"beaver","kick_net"
"7781",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",5,2,212,124046.267085061,"beaver","kick_net"
"7782",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",5,2,212,124046.267085061,"beaver","kick_net"
"7783",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",5,2,212,124046.267085061,"beaver","kick_net"
"7784",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",5,2,212,124046.267085061,"beaver","kick_net"
"7785",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",5,2,212,124046.267085061,"beaver","kick_net"
"7786",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",5,2,212,124046.267085061,"beaver","kick_net"
"7787",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",5,2,212,124046.267085061,"beaver","kick_net"
"7788",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",6,2,212,124046.267085061,"beaver","kick_net"
"7789",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",6,2,212,124046.267085061,"beaver","kick_net"
"7790",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",6,2,212,124046.267085061,"beaver","kick_net"
"7791",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",6,2,212,124046.267085061,"beaver","kick_net"
"7792",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",6,2,212,124046.267085061,"beaver","kick_net"
"7793",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",6,2,212,124046.267085061,"beaver","kick_net"
"7794",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",7,2,212,124046.267085061,"beaver","kick_net"
"7795",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",7,2,212,124046.267085061,"beaver","kick_net"
"7796",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",7,2,212,124046.267085061,"beaver","kick_net"
"7797",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",7,2,212,124046.267085061,"beaver","kick_net"
"7798",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",7,2,212,124046.267085061,"beaver","kick_net"
"7799",123,"Rot","Pool","Diptera","Simuliidae","Simuliidae",9,2,212,124046.267085061,"beaver","kick_net"
"7800",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",3,2,212,124046.267085061,"beaver","kick_net"
"7801",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",3,2,212,124046.267085061,"beaver","kick_net"
"7802",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",3,2,212,124046.267085061,"beaver","kick_net"
"7803",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",4,2,212,124046.267085061,"beaver","kick_net"
"7804",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",4,2,212,124046.267085061,"beaver","kick_net"
"7805",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",4,2,212,124046.267085061,"beaver","kick_net"
"7806",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",4,2,212,124046.267085061,"beaver","kick_net"
"7807",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",4,2,212,124046.267085061,"beaver","kick_net"
"7808",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",4,2,212,124046.267085061,"beaver","kick_net"
"7809",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",5,2,212,124046.267085061,"beaver","kick_net"
"7810",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",5,2,212,124046.267085061,"beaver","kick_net"
"7811",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",5,2,212,124046.267085061,"beaver","kick_net"
"7812",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",5,2,212,124046.267085061,"beaver","kick_net"
"7813",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",5,2,212,124046.267085061,"beaver","kick_net"
"7814",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",5,2,212,124046.267085061,"beaver","kick_net"
"7815",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",5,2,212,124046.267085061,"beaver","kick_net"
"7816",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",6,2,212,124046.267085061,"beaver","kick_net"
"7817",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",6,2,212,124046.267085061,"beaver","kick_net"
"7818",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",6,2,212,124046.267085061,"beaver","kick_net"
"7819",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",6,2,212,124046.267085061,"beaver","kick_net"
"7820",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",6,2,212,124046.267085061,"beaver","kick_net"
"7821",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",6,2,212,124046.267085061,"beaver","kick_net"
"7822",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",7,2,212,124046.267085061,"beaver","kick_net"
"7823",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",7,2,212,124046.267085061,"beaver","kick_net"
"7824",123,"Rot","Pool","Diptera","Chironomidae","Chironomidae",7,2,212,124046.267085061,"beaver","kick_net"
