"","site","location","point","order","family","length","ecomorphology","area_pool","human_influence","method"
"39782","Hemishofen","Control","2","Symphypleona",NA,1,2,249,39087.44309631,"suction"
"39783","Hemishofen","Control","2","Symphypleona",NA,1,2,249,39087.44309631,"suction"
"39784","Hemishofen","Control","2","Symphypleona",NA,1,2,249,39087.44309631,"suction"
"39785","Hemishofen","Control","2","Symphypleona",NA,1,2,249,39087.44309631,"suction"
"39786","Hemishofen","Control","2","Symphypleona",NA,1,2,249,39087.44309631,"suction"
"39787","Hemishofen","Control","2","Entomobryomorpha",NA,4,2,249,39087.44309631,"suction"
"39788","Hemishofen","Control","2","Entomobryomorpha",NA,4,2,249,39087.44309631,"suction"
"39789","Hemishofen","Control","2","Entomobryomorpha",NA,4,2,249,39087.44309631,"suction"
"39790","Hemishofen","Control","2","Entomobryomorpha",NA,4,2,249,39087.44309631,"suction"
"39791","Hemishofen","Control","2","Entomobryomorpha",NA,4,2,249,39087.44309631,"suction"
"39792","Hemishofen","Control","2","Entomobryomorpha",NA,4,2,249,39087.44309631,"suction"
"39793","Hemishofen","Control","2","Entomobryomorpha",NA,4,2,249,39087.44309631,"suction"
"39794","Hemishofen","Control","2","Entomobryomorpha",NA,4,2,249,39087.44309631,"suction"
"39795","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39796","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39797","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39798","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39799","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39800","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39801","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39802","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39803","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39804","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39805","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39806","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39807","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39808","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39809","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39810","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39811","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39812","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39813","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39814","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39815","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39816","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39817","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39818","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39819","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39820","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39821","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39822","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39823","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39824","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39825","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39826","Hemishofen","Control","2","Entomobryomorpha",NA,0.5,2,249,39087.44309631,"suction"
"39827","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39828","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39829","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39830","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39831","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39832","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39833","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39834","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39835","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39836","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39837","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39838","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39839","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39840","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39841","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39842","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39843","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39844","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39845","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39846","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39847","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39848","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39849","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39850","Hemishofen","Control","2","Entomobryomorpha",NA,3,2,249,39087.44309631,"suction"
"39851","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39852","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39853","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39854","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39855","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39856","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39857","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39858","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39859","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39860","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39861","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39862","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39863","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39864","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39865","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39866","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39867","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39868","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39869","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39870","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39871","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39872","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39873","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39874","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39875","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39876","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39877","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39878","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39879","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39880","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39881","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39882","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39883","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39884","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39885","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39886","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39887","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39888","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39889","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39890","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39891","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39892","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39893","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39894","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39895","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39896","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39897","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39898","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39899","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39900","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39901","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39902","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39903","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39904","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39905","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39906","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39907","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39908","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39909","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39910","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39911","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39912","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39913","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39914","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39915","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39916","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39917","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39918","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39919","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39920","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39921","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39922","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39923","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39924","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39925","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39926","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39927","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39928","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39929","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39930","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39931","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39932","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39933","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39934","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39935","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39936","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39937","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39938","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39939","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39940","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39941","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39942","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39943","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39944","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39945","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39946","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39947","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39948","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39949","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39950","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39951","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39952","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39953","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39954","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39955","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39956","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39957","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39958","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39959","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39960","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39961","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39962","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39963","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39964","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39965","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39966","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39967","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39968","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39969","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39970","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39971","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39972","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39973","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39974","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39975","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39976","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39977","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39978","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39979","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39980","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39981","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39982","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39983","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39984","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39985","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
"39986","Hemishofen","Control","2","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction"
