"","X","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","point","type"
"37805",16187,"Leugene","Pool","Symphypleona",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37806",16188,"Leugene","Pool","Symphypleona",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37807",16189,"Leugene","Pool","Symphypleona",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37808",16190,"Leugene","Pool","Symphypleona",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37809",16191,"Leugene","Pool","Symphypleona",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37810",16192,"Leugene","Pool","Symphypleona",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37811",16193,"Leugene","Pool","Symphypleona",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37812",16194,"Leugene","Pool","Symphypleona",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37813",16195,"Leugene","Pool","Symphypleona",NA,0.5,3,212,181798.799589326,"suction",2,"terrestrial"
"37814",16196,"Leugene","Pool","Symphypleona",NA,0.5,3,212,181798.799589326,"suction",2,"terrestrial"
"37815",16197,"Leugene","Pool","Symphypleona",NA,0.5,3,212,181798.799589326,"suction",2,"terrestrial"
"37816",16198,"Leugene","Pool","Symphypleona",NA,0.5,3,212,181798.799589326,"suction",2,"terrestrial"
"37817",16199,"Leugene","Pool","Symphypleona",NA,0.5,3,212,181798.799589326,"suction",2,"terrestrial"
"37818",16200,"Leugene","Pool","Symphypleona",NA,0.5,3,212,181798.799589326,"suction",2,"terrestrial"
"37819",16201,"Leugene","Pool","Symphypleona",NA,0.5,3,212,181798.799589326,"suction",2,"terrestrial"
"37820",16202,"Leugene","Pool","Symphypleona",NA,0.5,3,212,181798.799589326,"suction",2,"terrestrial"
"37821",16203,"Leugene","Pool","Symphypleona",NA,0.5,3,212,181798.799589326,"suction",2,"terrestrial"
"37822",16204,"Leugene","Pool","Symphypleona",NA,0.5,3,212,181798.799589326,"suction",2,"terrestrial"
"37823",16205,"Leugene","Pool","Coleoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37824",16206,"Leugene","Pool","Coleoptera","Curculionidae",2,3,212,181798.799589326,"suction",2,"terrestrial"
"37825",16207,"Leugene","Pool","Coleoptera","Chrysomelidae",2,3,212,181798.799589326,"suction",2,"terrestrial"
"37826",16208,"Leugene","Pool","Diptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37827",16209,"Leugene","Pool","Diptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37828",16210,"Leugene","Pool","Diptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37829",16211,"Leugene","Pool","Diptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37830",16212,"Leugene","Pool","Diptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37831",16213,"Leugene","Pool","Diptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37832",16214,"Leugene","Pool","Diptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37833",16215,"Leugene","Pool","Diptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37834",16216,"Leugene","Pool","Diptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37835",16217,"Leugene","Pool","Diptera",NA,3,3,212,181798.799589326,"suction",2,"terrestrial"
"37836",16218,"Leugene","Pool","Diptera",NA,3,3,212,181798.799589326,"suction",2,"terrestrial"
"37837",16219,"Leugene","Pool","Diptera",NA,3,3,212,181798.799589326,"suction",2,"terrestrial"
"37838",16220,"Leugene","Pool","Hemiptera","Aphididae",1,3,212,181798.799589326,"suction",2,"terrestrial"
"37839",16221,"Leugene","Pool","Hemiptera","Aphididae",1,3,212,181798.799589326,"suction",2,"terrestrial"
"37840",16222,"Leugene","Pool","Hemiptera","Aphididae",1,3,212,181798.799589326,"suction",2,"terrestrial"
"37841",16223,"Leugene","Pool","Hemiptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37842",16224,"Leugene","Pool","Hemiptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37843",16225,"Leugene","Pool","Hemiptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37844",16226,"Leugene","Pool","Hemiptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37845",16227,"Leugene","Pool","Hemiptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37846",16228,"Leugene","Pool","Hemiptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37847",16229,"Leugene","Pool","Hemiptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37848",16230,"Leugene","Pool","Hemiptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37849",16231,"Leugene","Pool","Hemiptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37850",16232,"Leugene","Pool","Hemiptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37851",16233,"Leugene","Pool","Hemiptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37852",16234,"Leugene","Pool","Hemiptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37853",16235,"Leugene","Pool","Hemiptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37854",16236,"Leugene","Pool","Hemiptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37855",16237,"Leugene","Pool","Hemiptera",NA,3,3,212,181798.799589326,"suction",2,"terrestrial"
"37856",16238,"Leugene","Pool","Hemiptera",NA,3,3,212,181798.799589326,"suction",2,"terrestrial"
"37857",16239,"Leugene","Pool","Hemiptera",NA,3,3,212,181798.799589326,"suction",2,"terrestrial"
"37858",16240,"Leugene","Pool","Hemiptera",NA,3,3,212,181798.799589326,"suction",2,"terrestrial"
"37859",16241,"Leugene","Pool","Hemiptera",NA,4,3,212,181798.799589326,"suction",2,"terrestrial"
"37860",16242,"Leugene","Pool","Hemiptera",NA,0.5,3,212,181798.799589326,"suction",2,"terrestrial"
"37861",16243,"Leugene","Pool","Hemiptera",NA,0.5,3,212,181798.799589326,"suction",2,"terrestrial"
"37862",16244,"Leugene","Pool","Hymenoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37863",16245,"Leugene","Pool","Hymenoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37864",16246,"Leugene","Pool","Hymenoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37865",16247,"Leugene","Pool","Hymenoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37866",16248,"Leugene","Pool","Hymenoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37867",16249,"Leugene","Pool","Hymenoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37868",16250,"Leugene","Pool","Hymenoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37869",16251,"Leugene","Pool","Hymenoptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37870",16252,"Leugene","Pool","Hymenoptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37871",16253,"Leugene","Pool","Hymenoptera",NA,2,3,212,181798.799589326,"suction",2,"terrestrial"
"37872",16254,"Leugene","Pool","Hymenoptera",NA,3,3,212,181798.799589326,"suction",2,"terrestrial"
"37873",16255,"Leugene","Pool","Hymenoptera",NA,3,3,212,181798.799589326,"suction",2,"terrestrial"
"37874",16256,"Leugene","Pool","Hymenoptera","Formicidae",3,3,212,181798.799589326,"suction",2,"terrestrial"
"37875",16257,"Leugene","Pool","Hymenoptera","Formicidae",3,3,212,181798.799589326,"suction",2,"terrestrial"
"37876",16258,"Leugene","Pool","Hymenoptera","Formicidae",3,3,212,181798.799589326,"suction",2,"terrestrial"
"37877",16259,"Leugene","Pool","Hymenoptera","Formicidae",3,3,212,181798.799589326,"suction",2,"terrestrial"
"37878",16260,"Leugene","Pool","Hymenoptera","Formicidae",3,3,212,181798.799589326,"suction",2,"terrestrial"
"37879",16261,"Leugene","Pool","Hymenoptera","Formicidae",4,3,212,181798.799589326,"suction",2,"terrestrial"
"37880",16262,"Leugene","Pool","Hymenoptera","Formicidae",4,3,212,181798.799589326,"suction",2,"terrestrial"
"37881",16263,"Leugene","Pool","Hymenoptera","Formicidae",4,3,212,181798.799589326,"suction",2,"terrestrial"
"37882",16264,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37883",16265,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37884",16266,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37885",16267,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37886",16268,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37887",16269,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37888",16270,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37889",16271,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37890",16272,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37891",16273,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37892",16274,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37893",16275,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37894",16276,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37895",16277,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37896",16278,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37897",16279,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37898",16280,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37899",16281,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37900",16282,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37901",16283,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37902",16284,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37903",16285,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37904",16286,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37905",16287,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37906",16288,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37907",16289,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37908",16290,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37909",16291,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37910",16292,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37911",16293,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37912",16294,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37913",16295,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37914",16296,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37915",16297,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37916",16298,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37917",16299,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37918",16300,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37919",16301,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37920",16302,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37921",16303,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37922",16304,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37923",16305,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37924",16306,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37925",16307,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37926",16308,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37927",16309,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37928",16310,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37929",16311,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37930",16312,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37931",16313,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37932",16314,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37933",16315,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37934",16316,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37935",16317,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37936",16318,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37937",16319,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37938",16320,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37939",16321,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37940",16322,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37941",16323,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37942",16324,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37943",16325,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37944",16326,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37945",16327,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37946",16328,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37947",16329,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37948",16330,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37949",16331,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37950",16332,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37951",16333,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37952",16334,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37953",16335,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37954",16336,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37955",16337,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37956",16338,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37957",16339,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37958",16340,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37959",16341,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37960",16342,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37961",16343,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37962",16344,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37963",16345,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37964",16346,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37965",16347,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37966",16348,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37967",16349,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37968",16350,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37969",16351,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37970",16352,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37971",16353,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37972",16354,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37973",16355,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37974",16356,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37975",16357,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37976",16358,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37977",16359,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37978",16360,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37979",16361,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37980",16362,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37981",16363,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37982",16364,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37983",16365,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37984",16366,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37985",16367,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37986",16368,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37987",16369,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37988",16370,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37989",16371,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37990",16372,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37991",16373,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37992",16374,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37993",16375,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37994",16376,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37995",16377,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37996",16378,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37997",16379,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37998",16380,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"37999",16381,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
"38000",16382,"Leugene","Pool","Thysanoptera",NA,1,3,212,181798.799589326,"suction",2,"terrestrial"
