"","X.1","X","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","point","type","backbone_order","source.x","order_corrected","a","b","source.y","dry_weight"
"52565",52565,30972,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52566",52566,30973,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52567",52567,30974,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52568",52568,30975,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52569",52569,30976,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52570",52570,30977,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52571",52571,30978,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52572",52572,30979,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52573",52573,30980,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52574",52574,30981,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52575",52575,30982,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52576",52576,30983,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52577",52577,30984,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52578",52578,30985,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52579",52579,30986,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52580",52580,30987,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52581",52581,30988,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52582",52582,30989,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52583",52583,30990,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52584",52584,30991,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52585",52585,30992,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52586",52586,30993,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52587",52587,30994,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52588",52588,30995,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52589",52589,30996,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52590",52590,30997,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52591",52591,30998,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52592",52592,30999,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52593",52593,31000,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52594",52594,31001,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52595",52595,31002,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52596",52596,31003,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52597",52597,31004,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52598",52598,31005,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52599",52599,31006,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52600",52600,31007,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52601",52601,31008,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52602",52602,31009,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52603",52603,31010,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52604",52604,31011,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52605",52605,31012,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52606",52606,31013,"Ellikon","Inflow","Hemiptera",NA,3,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Hemiptera",NA,NA,NA,NA
"52607",52607,31014,"Ellikon","Inflow","Hemiptera",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Hemiptera",NA,NA,NA,NA
"52608",52608,31015,"Ellikon","Inflow","Hemiptera",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Hemiptera",NA,NA,NA,NA
"52609",52609,31016,"Ellikon","Inflow","Hemiptera",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Hemiptera",NA,NA,NA,NA
"52610",52610,31017,"Ellikon","Inflow","Diptera",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Diptera",NA,NA,NA,NA
"52611",52611,31018,"Ellikon","Inflow","Diptera",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Diptera",NA,NA,NA,NA
"52612",52612,31019,"Ellikon","Inflow","Diptera",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Diptera",NA,NA,NA,NA
"52613",52613,31020,"Ellikon","Inflow","Diptera",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Diptera",NA,NA,NA,NA
"52614",52614,31021,"Ellikon","Inflow","Diptera",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Diptera",NA,NA,NA,NA
"52615",52615,31022,"Ellikon","Inflow","Diptera",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Diptera",NA,NA,NA,NA
"52616",52616,31023,"Ellikon","Inflow","Diptera",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Diptera",NA,NA,NA,NA
"52617",52617,31024,"Ellikon","Inflow","Diptera",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Diptera",NA,NA,NA,NA
"52618",52618,31025,"Ellikon","Inflow","Diptera",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Diptera",NA,NA,NA,NA
"52619",52619,31026,"Ellikon","Inflow","Diptera",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Diptera",NA,NA,NA,NA
"52620",52620,31027,"Ellikon","Inflow","Diptera",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Diptera",NA,NA,NA,NA
"52621",52621,31028,"Ellikon","Inflow","Diptera",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Diptera",NA,NA,NA,NA
"52622",52622,31029,"Ellikon","Inflow","Diptera",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Diptera",NA,NA,NA,NA
"52623",52623,31030,"Ellikon","Inflow","Diptera",NA,0.5,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Diptera",NA,NA,NA,NA
"52624",52624,31031,"Ellikon","Inflow","Hemiptera","Aphididae",2,3,451,130586.530561878,"suction",3,"terrestrial","Hemiptera","GBIF","Hemiptera",NA,NA,NA,NA
"52625",52625,31032,"Ellikon","Inflow","Hemiptera","Aphididae",1,3,451,130586.530561878,"suction",3,"terrestrial","Hemiptera","GBIF","Hemiptera",NA,NA,NA,NA
"52626",52626,31033,"Ellikon","Inflow","Hemiptera","Aphididae",1,3,451,130586.530561878,"suction",3,"terrestrial","Hemiptera","GBIF","Hemiptera",NA,NA,NA,NA
"52627",52627,31034,"Ellikon","Inflow","Hemiptera","Aphididae",1,3,451,130586.530561878,"suction",3,"terrestrial","Hemiptera","GBIF","Hemiptera",NA,NA,NA,NA
"52628",52628,31035,"Ellikon","Inflow","Hemiptera","Aphididae",1,3,451,130586.530561878,"suction",3,"terrestrial","Hemiptera","GBIF","Hemiptera",NA,NA,NA,NA
"52629",52629,31036,"Ellikon","Inflow","Hemiptera","Aphididae",1,3,451,130586.530561878,"suction",3,"terrestrial","Hemiptera","GBIF","Hemiptera",NA,NA,NA,NA
"52630",52630,31037,"Ellikon","Inflow","Hemiptera","Aphididae",1,3,451,130586.530561878,"suction",3,"terrestrial","Hemiptera","GBIF","Hemiptera",NA,NA,NA,NA
"52631",52631,31038,"Ellikon","Inflow","Hemiptera","Aphididae",1,3,451,130586.530561878,"suction",3,"terrestrial","Hemiptera","GBIF","Hemiptera",NA,NA,NA,NA
"52632",52632,31039,"Ellikon","Inflow","Araneae",NA,4,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Araneae",NA,NA,NA,NA
"52633",52633,31040,"Ellikon","Inflow","Hymenoptera",NA,3,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Hymenoptera",NA,NA,NA,NA
"52634",52634,31041,"Ellikon","Inflow","Hymenoptera",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Hymenoptera",NA,NA,NA,NA
"52635",52635,31042,"Ellikon","Inflow","Hymenoptera",NA,0.5,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Hymenoptera",NA,NA,NA,NA
"52636",52636,31043,"Ellikon","Inflow","Hymenoptera",NA,0.5,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Hymenoptera",NA,NA,NA,NA
"52637",52637,31044,"Ellikon","Inflow","Hymenoptera",NA,0.5,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Hymenoptera",NA,NA,NA,NA
"52638",52638,31045,"Ellikon","Inflow","Hymenoptera",NA,0.5,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Hymenoptera",NA,NA,NA,NA
"52639",52639,31046,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52640",52640,31047,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52641",52641,31048,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52642",52642,31049,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52643",52643,31050,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52644",52644,31051,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52645",52645,31052,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52646",52646,31053,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52647",52647,31054,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52648",52648,31055,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52649",52649,31056,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52650",52650,31057,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52651",52651,31058,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52652",52652,31059,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52653",52653,31060,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52654",52654,31061,"Ellikon","Inflow","Symphypleona",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52655",52655,31062,"Ellikon","Inflow","Symphypleona",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52656",52656,31063,"Ellikon","Inflow","Symphypleona",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52657",52657,31064,"Ellikon","Inflow","Symphypleona",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52658",52658,31065,"Ellikon","Inflow","Symphypleona",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52659",52659,31066,"Ellikon","Inflow","Symphypleona",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52660",52660,31067,"Ellikon","Inflow","Symphypleona",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52661",52661,31068,"Ellikon","Inflow","Symphypleona",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52662",52662,31069,"Ellikon","Inflow","Symphypleona",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52663",52663,31070,"Ellikon","Inflow","Symphypleona",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Symphypleona",NA,NA,NA,NA
"52664",52664,31071,"Ellikon","Inflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52665",52665,31072,"Ellikon","Inflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52666",52666,31073,"Ellikon","Inflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52667",52667,31074,"Ellikon","Inflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52668",52668,31075,"Ellikon","Inflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52669",52669,31076,"Ellikon","Inflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52670",52670,31077,"Ellikon","Inflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52671",52671,31078,"Ellikon","Inflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52672",52672,31079,"Ellikon","Inflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52673",52673,31080,"Ellikon","Inflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52674",52674,31081,"Ellikon","Inflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52675",52675,31082,"Ellikon","Inflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52676",52676,31083,"Ellikon","Inflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52677",52677,31084,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52678",52678,31085,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52679",52679,31086,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52680",52680,31087,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52681",52681,31088,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52682",52682,31089,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52683",52683,31090,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52684",52684,31091,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52685",52685,31092,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52686",52686,31093,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52687",52687,31094,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52688",52688,31095,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52689",52689,31096,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52690",52690,31097,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52691",52691,31098,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52692",52692,31099,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52693",52693,31100,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52694",52694,31101,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52695",52695,31102,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52696",52696,31103,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52697",52697,31104,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52698",52698,31105,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52699",52699,31106,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52700",52700,31107,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52701",52701,31108,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52702",52702,31109,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52703",52703,31110,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52704",52704,31111,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52705",52705,31112,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52706",52706,31113,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52707",52707,31114,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52708",52708,31115,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52709",52709,31116,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52710",52710,31117,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52711",52711,31118,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52712",52712,31119,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52713",52713,31120,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52714",52714,31121,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"52715",52715,31122,"Ellikon","Inflow","Entomobryomorpha",NA,1,3,451,130586.530561878,"suction",3,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
