OBS,Date,Year,Pool,Pool Order,SiteDescription,CarpSighted,Gear,CommonName,MetricLength,Log2Length,Log2SC,MetricWeight,Family,Genus,Species,TrophicGuild
10509,11/17/2017,2017,RC Byrd,6,RCBUM03,FALSE,Boat Electrofishing,FreshwaterDrum,406.0002192,8.665336696,8.5,888.0138812,Sciaenidae,Aplodinotus,grunniens,Invertivore
8319,10/18/2017,2017,Markland,3,MARLM08,FALSE,Boat Electrofishing,CommonCarp,414.02,8.693556651,8.5,889.056,Cyprinidae,Cyprinus,carpio,Detritivore
8616,11/3/2016,2016,Cannelton,1,CANUM05,FALSE,Boat Electrofishing,FlatheadCatfish,449.58,8.812434047,8.5,889.056,Ictaluridae,Pylodictis,olivaris,Piscivore
9779,11/2/2016,2016,Cannelton,1,CANLM02,FALSE,Boat Electrofishing,FreshwaterDrum,441.96,8.787771993,8.5,889.056,Sciaenidae,Aplodinotus,grunniens,Invertivore
4510,10/24/2018,2018,Meldahl,4,MELLO01,FALSE,Boat Electrofishing,LargemouthBass,378.46,8.563997017,8.5,889.056,Centrarchidae,Micropterus,salmoides,Piscivore
3967,10/29/2015,2015,Markland,3,MARLO02,FALSE,Boat Electrofishing,LargemouthBass,386.08,8.59275601,8.5,889.056,Centrarchidae,Micropterus,salmoides,Piscivore
9224,10/17/2018,2018,Meldahl,4,MELUM03,TRUE,Boat Electrofishing,LongnoseGar,723.9,9.499646606,9.5,889.056,Lepisosteidae,Lepisosteus,osseus,Piscivore
1807,11/5/2015,2015,Markland,3,MARUP03,FALSE,Boat Electrofishing,Quillback,403.86,8.657711452,8.5,889.056,Catostomidae,Carpiodes,cyprinus,Detritivore
2196,10/21/2015,2015,McAlpine,2,MCAUM05,FALSE,Boat Electrofishing,RiverCarpsucker,439.42,8.779456725,8.5,889.056,Catostomidae,Carpiodes,carpio,Detritivore
290,10/2/2017,2017,Cannelton,1,CANLO05,TRUE,Boat Electrofishing,SmallmouthBuffalo,393.7,8.620952902,8.5,889.056,Catostomidae,Ictiobus,bubalus,Detritivore
2521,11/9/2015,2015,Meldahl,4,MELLO01,FALSE,Boat Electrofishing,SmallmouthBuffalo,411.48,8.6846785,8.5,889.056,Catostomidae,Ictiobus,bubalus,Detritivore
9264,11/2/2016,2016,Cannelton,1,CANLM01,FALSE,Boat Electrofishing,White/StripedBassHybrid,429.26,8.745707933,8.5,889.056,Moronidae,Morone,NA,Piscivore
2121,11/2/2017,2017,McAlpine,2,MCALO06,FALSE,Boat Electrofishing,SmallmouthBuffalo,385.0002079,8.588715415,8.5,891.0139281,Catostomidae,Ictiobus,bubalus,Detritivore
9940,11/13/2017,2017,Greenup,5,GRELM03,FALSE,Boat Electrofishing,FreshwaterDrum,422.0002279,8.721099968,8.5,892.0139437,Sciaenidae,Aplodinotus,grunniens,Invertivore
8700,10/11/2016,2016,Markland,3,MARLM05,FALSE,Boat Electrofishing,ChannelCatfish,469.9,8.876209958,8.5,893.592,Ictaluridae,Ictalurus,punctatus,Omnivore
8470,11/10/2015,2015,Meldahl,4,MELLM05,FALSE,Boat Electrofishing,CommonCarp,393.7,8.620952902,8.5,893.592,Cyprinidae,Cyprinus,carpio,Detritivore
8226,11/4/2016,2016,Cannelton,1,CANUP01,FALSE,Boat Electrofishing,CommonCarp,411.48,8.6846785,8.5,893.592,Cyprinidae,Cyprinus,carpio,Detritivore
4032,10/10/2016,2016,Markland,3,MARLO04,FALSE,Boat Electrofishing,LargemouthBass,396.24,8.630230716,8.5,893.592,Centrarchidae,Micropterus,salmoides,Piscivore
3386,10/31/2018,2018,RC Byrd,6,RCBUM08,FALSE,Boat Electrofishing,RiverCarpsucker,411.48,8.6846785,8.5,893.592,Catostomidae,Carpiodes,carpio,Detritivore
2385,10/4/2016,2016,McAlpine,2,MCAUP04,FALSE,Boat Electrofishing,RiverCarpsucker,416.56,8.702380502,8.5,893.592,Catostomidae,Carpiodes,carpio,Detritivore
2237,10/6/2016,2016,McAlpine,2,MCAUM06,TRUE,Boat Electrofishing,SmallmouthBuffalo,393.7,8.620952902,8.5,893.592,Catostomidae,Ictiobus,bubalus,Detritivore
2134,10/6/2020,2020,McAlpine,2,MCALO07,FALSE,Boat Electrofishing,SpottedSucker,411.48,8.6846785,8.5,893.592,Catostomidae,Minytrema,melanops,Invertivore
1177,10/29/2015,2015,Markland,3,MARLM01,FALSE,Boat Electrofishing,SpottedSucker,419.1,8.711150711,8.5,893.592,Catostomidae,Minytrema,melanops,Invertivore
792,11/14/2017,2017,Greenup,5,GRELO07,FALSE,Boat Electrofishing,SmallmouthBuffalo,393.0002122,8.618386281,8.5,894.013975,Catostomidae,Ictiobus,bubalus,Detritivore
1885,11/1/2017,2017,McAlpine,2,MCALM01,FALSE,Boat Electrofishing,RiverCarpsucker,427.0002306,8.738093039,8.5,896.0140063,Catostomidae,Carpiodes,carpio,Detritivore
10294,10/30/2017,2017,McAlpine,2,MCAUP02,FALSE,Boat Electrofishing,FreshwaterDrum,417.0002252,8.703904352,8.5,897.0140219,Sciaenidae,Aplodinotus,grunniens,Invertivore
3329,11/17/2017,2017,RC Byrd,6,RCBUM04,FALSE,Boat Electrofishing,SmallmouthBuffalo,406.0002192,8.665336696,8.5,898.0140375,Catostomidae,Ictiobus,bubalus,Detritivore
8892,10/18/2018,2018,Meldahl,4,MELLM03,FALSE,Boat Electrofishing,ChannelCatfish,452.12,8.820561928,8.5,898.128,Ictaluridae,Ictalurus,punctatus,Omnivore
8565,10/3/2017,2017,Cannelton,1,CANLM06,FALSE,Boat Electrofishing,ChannelCatfish,462.28,8.852623137,8.5,898.128,Ictaluridae,Ictalurus,punctatus,Omnivore
8630,10/24/2018,2018,Cannelton,1,CANUM06,FALSE,Boat Electrofishing,ChannelCatfish,464.82,8.860528335,8.5,898.128,Ictaluridae,Ictalurus,punctatus,Omnivore
8639,10/5/2017,2017,Cannelton,1,CANUP02,FALSE,Boat Electrofishing,ChannelCatfish,472.44,8.883987308,8.5,898.128,Ictaluridae,Ictalurus,punctatus,Omnivore
8859,10/22/2015,2015,McAlpine,2,MCAUP01,FALSE,Boat Electrofishing,FlatheadCatfish,469.9,8.876209958,8.5,898.128,Ictaluridae,Pylodictis,olivaris,Piscivore
2766,10/17/2018,2018,Meldahl,4,MELUM07,FALSE,Boat Electrofishing,HighfinCarpsucker,414.02,8.693556651,8.5,898.128,Catostomidae,Carpiodes,velifer,Detritivore
9017,10/17/2019,2019,Cannelton,1,CANUP01,FALSE,Boat Electrofishing,LongnoseGar,706.12,9.46376957,9,898.128,Lepisosteidae,Lepisosteus,osseus,Piscivore
9219,10/15/2019,2019,McAlpine,2,MCAUP07,FALSE,Boat Electrofishing,LongnoseGar,716.28,9.484379849,9,898.128,Lepisosteidae,Lepisosteus,osseus,Piscivore
627,11/5/2018,2018,Greenup,5,GRELM02,FALSE,Boat Electrofishing,RiverCarpsucker,398.78,8.639449246,8.5,898.128,Catostomidae,Carpiodes,carpio,Detritivore
1467,10/17/2017,2017,Markland,3,MARLO02,FALSE,Boat Electrofishing,RiverCarpsucker,411.48,8.6846785,8.5,898.128,Catostomidae,Carpiodes,carpio,Detritivore
1960,10/5/2020,2020,McAlpine,2,MCALM03,FALSE,Boat Electrofishing,SmallmouthBuffalo,393.7,8.620952902,8.5,898.128,Catostomidae,Ictiobus,bubalus,Detritivore
3361,10/26/2018,2018,RC Byrd,6,RCBUM05,FALSE,Boat Electrofishing,SmallmouthBuffalo,406.4,8.666756592,8.5,898.128,Catostomidae,Ictiobus,bubalus,Detritivore
510,10/18/2018,2018,Cannelton,1,CANUP03,FALSE,Boat Electrofishing,SmallmouthBuffalo,419.1,8.711150711,8.5,898.128,Catostomidae,Ictiobus,bubalus,Detritivore
9274,10/3/2017,2017,Cannelton,1,CANLM05,FALSE,Boat Electrofishing,White/StripedBassHybrid,429.26,8.745707933,8.5,898.128,Moronidae,Morone,NA,Piscivore
10139,11/15/2017,2017,Greenup,5,GRUT02,FALSE,Boat Electrofishing,FreshwaterDrum,404.0002182,8.658212262,8.5,902.0141001,Sciaenidae,Aplodinotus,grunniens,Invertivore
2701,10/17/2018,2018,Meldahl,4,MELUM05,FALSE,Boat Electrofishing,GoldenRedhorse,426.72,8.73714592,8.5,902.664,Catostomidae,Moxostoma,erythrurum,Invertivore
522,10/17/2018,2018,Cannelton,1,CANUP04,TRUE,Boat Electrofishing,Quillback,411.48,8.6846785,8.5,902.664,Catostomidae,Carpiodes,cyprinus,Detritivore
2958,11/1/2016,2016,Meldahl,4,MELUP07,FALSE,Boat Electrofishing,ShortheadRedhorse,441.96,8.787771993,8.5,902.664,Catostomidae,Moxostoma,breviceps,Invertivore
736,11/14/2017,2017,Greenup,5,GRELO04,FALSE,Boat Electrofishing,SmallmouthBuffalo,396.0002138,8.629357399,8.5,904.0141313,Catostomidae,Ictiobus,bubalus,Detritivore
8712,10/18/2017,2017,Markland,3,MARLM08,FALSE,Boat Electrofishing,ChannelCatfish,477.52,8.899417349,8.5,907.2,Ictaluridae,Ictalurus,punctatus,Omnivore
8704,10/18/2017,2017,Markland,3,MARLM05,FALSE,Boat Electrofishing,FlatheadCatfish,449.58,8.812434047,8.5,907.2,Ictaluridae,Pylodictis,olivaris,Piscivore
9843,11/3/2016,2016,Cannelton,1,CANUM01,FALSE,Boat Electrofishing,FreshwaterDrum,401.32,8.648609245,8.5,907.2,Sciaenidae,Aplodinotus,grunniens,Invertivore
9859,10/24/2018,2018,Cannelton,1,CANUM03,FALSE,Boat Electrofishing,FreshwaterDrum,421.64,8.719867928,8.5,907.2,Sciaenidae,Aplodinotus,grunniens,Invertivore
9248,10/16/2018,2018,Meldahl,4,MELUP07,FALSE,Boat Electrofishing,LongnoseGar,739.14,9.52970384,9.5,907.2,Lepisosteidae,Lepisosteus,osseus,Piscivore
93,11/2/2016,2016,Cannelton,1,CANLM06,FALSE,Boat Electrofishing,SmallmouthBuffalo,396.24,8.630230716,8.5,907.2,Catostomidae,Ictiobus,bubalus,Detritivore
461,10/18/2018,2018,Cannelton,1,CANUP01,TRUE,Boat Electrofishing,SmallmouthBuffalo,421.64,8.719867928,8.5,907.2,Catostomidae,Ictiobus,bubalus,Detritivore
1889,10/23/2019,2019,McAlpine,2,MCALM01,FALSE,Boat Electrofishing,SpottedSucker,414.02,8.693556651,8.5,907.2,Catostomidae,Minytrema,melanops,Invertivore
9296,11/4/2016,2016,Cannelton,1,CANUP01,FALSE,Boat Electrofishing,StripedBass,414.02,8.693556651,8.5,907.2,Moronidae,Morone,saxatilis,Piscivore
10045,11/15/2017,2017,Greenup,5,GRUI01,FALSE,Boat Electrofishing,FreshwaterDrum,415.0002241,8.696968305,8.5,910.0142251,Sciaenidae,Aplodinotus,grunniens,Invertivore
1981,11/1/2017,2017,McAlpine,2,MCALM04,FALSE,Boat Electrofishing,RiverCarpsucker,393.0002122,8.618386281,8.5,910.0142251,Catostomidae,Carpiodes,carpio,Detritivore
3157,11/6/2017,2017,RC Byrd,6,RCBLM05,FALSE,Boat Electrofishing,RiverCarpsucker,430.0002322,8.748193629,8.5,910.0142251,Catostomidae,Carpiodes,carpio,Detritivore
3067,11/6/2017,2017,RC Byrd,6,RCBLM02,FALSE,Boat Electrofishing,SmallmouthBuffalo,405.0002187,8.661778877,8.5,910.0142251,Catostomidae,Ictiobus,bubalus,Detritivore
3246,11/17/2017,2017,RC Byrd,6,RCBUM02,FALSE,Boat Electrofishing,SmallmouthBuffalo,416.0002246,8.700440497,8.5,910.0142251,Catostomidae,Ictiobus,bubalus,Detritivore
480,10/5/2017,2017,Cannelton,1,CANUP02,FALSE,Boat Electrofishing,RiverCarpsucker,401.32,8.648609245,8.5,911.736,Catostomidae,Carpiodes,carpio,Detritivore
9944,11/13/2017,2017,Greenup,5,GRELM03,FALSE,Boat Electrofishing,FreshwaterDrum,432.0002333,8.754888281,8.5,914.0142876,Sciaenidae,Aplodinotus,grunniens,Invertivore
3056,11/20/2017,2017,RC Byrd,6,RBLM11,FALSE,Boat Electrofishing,SmallmouthBuffalo,537.00029,9.068779057,9,914.0142876,Catostomidae,Ictiobus,bubalus,Detritivore
4284,11/2/2017,2017,McAlpine,2,MCALO07,FALSE,Boat Electrofishing,SmallmouthBass,401.0002165,8.647459206,8.5,916.0143189,Centrarchidae,Micropterus,dolomieu,Piscivore
8734,10/16/2017,2017,Markland,3,MARLO05,FALSE,Boat Electrofishing,ChannelCatfish,368.3,8.524737587,8.5,916.272,Ictaluridae,Ictalurus,punctatus,Omnivore
10575,11/10/2016,2016,RC Byrd,6,RCBUM07,FALSE,Boat Electrofishing,FreshwaterDrum,426.72,8.73714592,8.5,916.272,Sciaenidae,Aplodinotus,grunniens,Invertivore
3571,10/24/2018,2018,Cannelton,1,CANUM04,TRUE,Boat Electrofishing,LargemouthBass,406.4,8.666756592,8.5,916.272,Centrarchidae,Micropterus,salmoides,Piscivore
8995,11/3/2016,2016,Cannelton,1,CANUM05,FALSE,Boat Electrofishing,LongnoseGar,584.2,9.190318548,9,916.272,Lepisosteidae,Lepisosteus,osseus,Piscivore
9039,10/17/2019,2019,Cannelton,1,CANUP02,FALSE,Boat Electrofishing,LongnoseGar,713.74,9.479254817,9,916.272,Lepisosteidae,Lepisosteus,osseus,Piscivore
9045,10/5/2017,2017,Cannelton,1,CANUP03,FALSE,Boat Electrofishing,LongnoseGar,795.02,9.634847344,9.5,916.272,Lepisosteidae,Lepisosteus,osseus,Piscivore
1483,10/10/2016,2016,Markland,3,MARLO03,FALSE,Boat Electrofishing,RiverCarpsucker,403.86,8.657711452,8.5,916.272,Catostomidae,Carpiodes,carpio,Detritivore
508,10/18/2018,2018,Cannelton,1,CANUP03,FALSE,Boat Electrofishing,RiverCarpsucker,414.02,8.693556651,8.5,916.272,Catostomidae,Carpiodes,carpio,Detritivore
3222,10/29/2018,2018,RC Byrd,6,RCBLM07,FALSE,Boat Electrofishing,RiverCarpsucker,414.02,8.693556651,8.5,916.272,Catostomidae,Carpiodes,carpio,Detritivore
320,10/13/2020,2020,Cannelton,1,CANLO05,TRUE,Boat Electrofishing,RiverCarpsucker,416.56,8.702380502,8.5,916.272,Catostomidae,Carpiodes,carpio,Detritivore
1774,11/5/2015,2015,Markland,3,MARUP02,FALSE,Boat Electrofishing,RiverCarpsucker,421.64,8.719867928,8.5,916.272,Catostomidae,Carpiodes,carpio,Detritivore
1143,11/6/2018,2018,Greenup,5,GRUT02,FALSE,Boat Electrofishing,SmallmouthBuffalo,391.16,8.611615038,8.5,916.272,Catostomidae,Ictiobus,bubalus,Detritivore
1565,10/16/2017,2017,Markland,3,MARLO05,FALSE,Boat Electrofishing,SmallmouthBuffalo,391.16,8.611615038,8.5,916.272,Catostomidae,Ictiobus,bubalus,Detritivore
1370,10/18/2017,2017,Markland,3,MARLM06,FALSE,Boat Electrofishing,SmallmouthBuffalo,403.86,8.657711452,8.5,916.272,Catostomidae,Ictiobus,bubalus,Detritivore
2140,10/31/2017,2017,McAlpine,2,MCAUM01,FALSE,Boat Electrofishing,SmallmouthBuffalo,395.0002133,8.625709622,8.5,917.0143345,Catostomidae,Ictiobus,bubalus,Detritivore
10043,11/15/2017,2017,Greenup,5,GRUI01,FALSE,Boat Electrofishing,FreshwaterDrum,384.0002074,8.58496328,8.5,918.0143502,Sciaenidae,Aplodinotus,grunniens,Invertivore
3064,11/6/2017,2017,RC Byrd,6,RCBLM02,FALSE,Boat Electrofishing,SmallmouthBuffalo,400.000216,8.643856969,8.5,920.0143814,Catostomidae,Ictiobus,bubalus,Detritivore
9887,11/4/2016,2016,Cannelton,1,CANUP01,FALSE,Boat Electrofishing,FreshwaterDrum,419.1,8.711150711,8.5,920.808,Sciaenidae,Aplodinotus,grunniens,Invertivore
540,11/2/2016,2016,Cannelton,1,CANUP06,FALSE,Boat Electrofishing,GoldenRedhorse,439.42,8.779456725,8.5,920.808,Catostomidae,Moxostoma,erythrurum,Invertivore
4176,10/7/2016,2016,McAlpine,2,MCALM01,FALSE,Boat Electrofishing,LargemouthBass,414.02,8.693556651,8.5,920.808,Centrarchidae,Micropterus,salmoides,Piscivore
9025,11/4/2016,2016,Cannelton,1,CANUP02,FALSE,Boat Electrofishing,LongnoseGar,749.3,9.549399641,9.5,920.808,Lepisosteidae,Lepisosteus,osseus,Piscivore
9588,11/6/2018,2018,Greenup,5,GRELO01,FALSE,Boat Electrofishing,Sauger,467.36,8.868390453,8.5,920.808,Percidae,Sander,canadensis,Piscivore
9554,10/3/2017,2017,Cannelton,1,CANLM05,FALSE,Boat Electrofishing,Sauger,469.9,8.876209958,8.5,920.808,Percidae,Sander,canadensis,Piscivore
1631,10/30/2019,2019,Markland,3,MARUM01,FALSE,Boat Electrofishing,SmallmouthBuffalo,393.7,8.620952902,8.5,920.808,Catostomidae,Ictiobus,bubalus,Detritivore
2764,10/17/2018,2018,Meldahl,4,MELUM07,FALSE,Boat Electrofishing,SmallmouthBuffalo,393.7,8.620952902,8.5,920.808,Catostomidae,Ictiobus,bubalus,Detritivore
1691,10/12/2016,2016,Markland,3,MARUM06,FALSE,Boat Electrofishing,SmallmouthBuffalo,411.48,8.6846785,8.5,920.808,Catostomidae,Ictiobus,bubalus,Detritivore
2104,11/2/2017,2017,McAlpine,2,MCALO05,FALSE,Boat Electrofishing,RiverCarpsucker,407.0002198,8.668885763,8.5,921.0143971,Catostomidae,Carpiodes,carpio,Detritivore
1038,11/13/2017,2017,Greenup,5,GRUM14,FALSE,Boat Electrofishing,SmallmouthBuffalo,415.0002241,8.696968305,8.5,922.0144127,Catostomidae,Ictiobus,bubalus,Detritivore
2081,11/2/2017,2017,McAlpine,2,MCALO03,FALSE,Boat Electrofishing,SmallmouthBuffalo,425.0002295,8.73131981,8.5,923.0144283,Catostomidae,Ictiobus,bubalus,Detritivore
3070,11/6/2017,2017,RC Byrd,6,RCBLM02,FALSE,Boat Electrofishing,SmallmouthBuffalo,420.0002268,8.714246297,8.5,924.014444,Catostomidae,Ictiobus,bubalus,Detritivore
3609,10/5/2017,2017,Cannelton,1,CANUP03,FALSE,Boat Electrofishing,SmallmouthBass,411.48,8.6846785,8.5,925.344,Centrarchidae,Micropterus,dolomieu,Piscivore
280,10/31/2016,2016,Cannelton,1,CANLO05,FALSE,Boat Electrofishing,SmallmouthBuffalo,408.94,8.675745375,8.5,925.344,Catostomidae,Ictiobus,bubalus,Detritivore
8829,11/2/2017,2017,McAlpine,2,MCALO06,FALSE,Boat Electrofishing,ChannelCatfish,447.0002414,8.8041318,8.5,926.0144752,Ictaluridae,Ictalurus,punctatus,Omnivore
3279,11/17/2017,2017,RC Byrd,6,RCBUM03,FALSE,Boat Electrofishing,SmallmouthBuffalo,411.0002219,8.682995363,8.5,926.0144752,Catostomidae,Ictiobus,bubalus,Detritivore
870,11/13/2017,2017,Greenup,5,GREUM10,FALSE,Boat Electrofishing,SmallmouthBuffalo,396.0002138,8.629357399,8.5,928.0145065,Catostomidae,Ictiobus,bubalus,Detritivore
8772,10/12/2016,2016,Markland,3,MARUM07,FALSE,Boat Electrofishing,ChannelCatfish,487.68,8.929790998,8.5,929.88,Ictaluridae,Ictalurus,punctatus,Omnivore
9901,11/2/2016,2016,Cannelton,1,CANUP04,TRUE,Boat Electrofishing,FreshwaterDrum,365.76,8.514753498,8.5,929.88,Sciaenidae,Aplodinotus,grunniens,Invertivore
9183,10/9/2020,2020,McAlpine,2,MCAUP01,FALSE,Boat Electrofishing,LongnoseGar,713.74,9.479254817,9,929.88,Lepisosteidae,Lepisosteus,osseus,Piscivore
1810,11/5/2015,2015,Markland,3,MARUP03,FALSE,Boat Electrofishing,ShortheadRedhorse,444.5,8.796039609,8.5,929.88,Catostomidae,Moxostoma,breviceps,Invertivore
2959,11/1/2016,2016,Meldahl,4,MELUP07,FALSE,Boat Electrofishing,ShortheadRedhorse,457.2,8.836681593,8.5,929.88,Catostomidae,Moxostoma,breviceps,Invertivore
1217,10/28/2019,2019,Markland,3,MARLM01,FALSE,Boat Electrofishing,SmallmouthBuffalo,396.24,8.630230716,8.5,929.88,Catostomidae,Ictiobus,bubalus,Detritivore
9070,11/13/2017,2017,Greenup,5,GREUM10,FALSE,Boat Electrofishing,LongnoseGar,789.0004261,9.623882269,9.5,930.0145378,Lepisosteidae,Lepisosteus,osseus,Piscivore
8919,11/10/2015,2015,Meldahl,4,MELUM06,FALSE,Boat Electrofishing,ChannelCatfish,469.9,8.876209958,8.5,934.416,Ictaluridae,Ictalurus,punctatus,Omnivore
8881,10/9/2020,2020,McAlpine,2,MCAUP05,FALSE,Boat Electrofishing,ChannelCatfish,482.6,8.914684105,8.5,934.416,Ictaluridae,Ictalurus,punctatus,Omnivore
9026,11/4/2016,2016,Cannelton,1,CANUP02,FALSE,Boat Electrofishing,LongnoseGar,787.4,9.620952902,9.5,934.416,Lepisosteidae,Lepisosteus,osseus,Piscivore
2819,10/25/2018,2018,Meldahl,4,MELUP02,FALSE,Boat Electrofishing,Quillback,426.72,8.73714592,8.5,934.416,Catostomidae,Carpiodes,cyprinus,Detritivore
2107,10/25/2019,2019,McAlpine,2,MCALO05,FALSE,Boat Electrofishing,RiverCarpsucker,426.72,8.73714592,8.5,934.416,Catostomidae,Carpiodes,carpio,Detritivore
3091,10/29/2018,2018,RC Byrd,6,RCBLM02,FALSE,Boat Electrofishing,RiverCarpsucker,431.8,8.754219433,8.5,934.416,Catostomidae,Carpiodes,carpio,Detritivore
1617,11/4/2015,2015,Markland,3,MARUM01,FALSE,Boat Electrofishing,SilverRedhorse,421.64,8.719867928,8.5,934.416,Catostomidae,Moxostoma,anisurum,Invertivore
299,10/29/2019,2019,Cannelton,1,CANLO05,FALSE,Boat Electrofishing,SmallmouthBuffalo,391.16,8.611615038,8.5,934.416,Catostomidae,Ictiobus,bubalus,Detritivore
571,10/17/2018,2018,Cannelton,1,CANUP10,TRUE,Boat Electrofishing,SmallmouthBuffalo,393.7,8.620952902,8.5,934.416,Catostomidae,Ictiobus,bubalus,Detritivore
442,10/22/2019,2019,Cannelton,1,CANUM06,FALSE,Boat Electrofishing,SmallmouthBuffalo,401.32,8.648609245,8.5,934.416,Catostomidae,Ictiobus,bubalus,Detritivore
520,10/5/2017,2017,Cannelton,1,CANUP04,TRUE,Boat Electrofishing,SmallmouthBuffalo,408.94,8.675745375,8.5,934.416,Catostomidae,Ictiobus,bubalus,Detritivore
1932,10/7/2016,2016,McAlpine,2,MCALM03,FALSE,Boat Electrofishing,SmallmouthBuffalo,416.56,8.702380502,8.5,934.416,Catostomidae,Ictiobus,bubalus,Detritivore
10215,11/1/2017,2017,McAlpine,2,MCALM03,FALSE,Boat Electrofishing,FreshwaterDrum,430.0002322,8.748193629,8.5,935.0146159,Sciaenidae,Aplodinotus,grunniens,Invertivore
2993,11/20/2017,2017,RC Byrd,6,RBKR09,FALSE,Boat Electrofishing,SmallmouthBuffalo,409.0002209,8.675957812,8.5,936.0146316,Catostomidae,Ictiobus,bubalus,Detritivore
10550,11/17/2017,2017,RC Byrd,6,RCBUM04,FALSE,Boat Electrofishing,FreshwaterDrum,400.000216,8.643856969,8.5,938.0146628,Sciaenidae,Aplodinotus,grunniens,Invertivore
793,11/14/2017,2017,Greenup,5,GRELO07,FALSE,Boat Electrofishing,SmallmouthBuffalo,414.0002236,8.693487737,8.5,938.0146628,Catostomidae,Ictiobus,bubalus,Detritivore
8739,10/19/2017,2017,Markland,3,MARUM02,FALSE,Boat Electrofishing,ChannelCatfish,472.44,8.883987308,8.5,938.952,Ictaluridae,Ictalurus,punctatus,Omnivore
8748,11/4/2015,2015,Markland,3,MARUM04,FALSE,Boat Electrofishing,ChannelCatfish,485.14,8.922257325,8.5,938.952,Ictaluridae,Ictalurus,punctatus,Omnivore
8802,10/7/2016,2016,McAlpine,2,MCALM02,FALSE,Boat Electrofishing,ChannelCatfish,487.68,8.929790998,8.5,938.952,Ictaluridae,Ictalurus,punctatus,Omnivore
2054,10/25/2019,2019,McAlpine,2,MCALO02,FALSE,Boat Electrofishing,GoldenRedhorse,434.34,8.762681012,8.5,938.952,Catostomidae,Moxostoma,erythrurum,Invertivore
1914,10/23/2019,2019,McAlpine,2,MCALM02,FALSE,Boat Electrofishing,RiverCarpsucker,401.32,8.648609245,8.5,938.952,Catostomidae,Carpiodes,carpio,Detritivore
1482,10/10/2016,2016,Markland,3,MARLO03,FALSE,Boat Electrofishing,RiverCarpsucker,403.86,8.657711452,8.5,938.952,Catostomidae,Carpiodes,carpio,Detritivore
2540,10/17/2016,2016,Meldahl,4,MELLO02,FALSE,Boat Electrofishing,RiverCarpsucker,421.64,8.719867928,8.5,938.952,Catostomidae,Carpiodes,carpio,Detritivore
2479,11/10/2015,2015,Meldahl,4,MELLM05,FALSE,Boat Electrofishing,SmallmouthBuffalo,396.24,8.630230716,8.5,938.952,Catostomidae,Ictiobus,bubalus,Detritivore
10314,10/31/2017,2017,McAlpine,2,MCAUP06,FALSE,Boat Electrofishing,FreshwaterDrum,432.0002333,8.754888281,8.5,941.0147097,Sciaenidae,Aplodinotus,grunniens,Invertivore
8808,11/1/2017,2017,McAlpine,2,MCALM03,FALSE,Boat Electrofishing,ChannelCatfish,504.0002722,8.977280703,8.5,942.0147253,Ictaluridae,Ictalurus,punctatus,Omnivore
10526,10/26/2018,2018,RC Byrd,6,RCBUM03,FALSE,Boat Electrofishing,FreshwaterDrum,419.1,8.711150711,8.5,943.488,Sciaenidae,Aplodinotus,grunniens,Invertivore
9911,10/17/2019,2019,Cannelton,1,CANUP05,FALSE,Boat Electrofishing,FreshwaterDrum,426.72,8.73714592,8.5,943.488,Sciaenidae,Aplodinotus,grunniens,Invertivore
1484,10/10/2016,2016,Markland,3,MARLO03,FALSE,Boat Electrofishing,HighfinCarpsucker,411.48,8.6846785,8.5,943.488,Catostomidae,Carpiodes,velifer,Detritivore
3931,10/16/2017,2017,Markland,3,MARLM07,FALSE,Boat Electrofishing,LargemouthBass,401.32,8.648609245,8.5,943.488,Centrarchidae,Micropterus,salmoides,Piscivore
9142,10/16/2019,2019,McAlpine,2,MCAUM01,FALSE,Boat Electrofishing,LongnoseGar,706.12,9.46376957,9,943.488,Lepisosteidae,Lepisosteus,osseus,Piscivore
9003,11/4/2016,2016,Cannelton,1,CANUP01,FALSE,Boat Electrofishing,LongnoseGar,728.98,9.509735424,9.5,943.488,Lepisosteidae,Lepisosteus,osseus,Piscivore
9145,10/16/2019,2019,McAlpine,2,MCAUM02,FALSE,Boat Electrofishing,LongnoseGar,764.54,9.578448174,9.5,943.488,Lepisosteidae,Lepisosteus,osseus,Piscivore
301,10/29/2019,2019,Cannelton,1,CANLO05,FALSE,Boat Electrofishing,RiverCarpsucker,403.86,8.657711452,8.5,943.488,Catostomidae,Carpiodes,carpio,Detritivore
267,10/13/2020,2020,Cannelton,1,CANLO04,FALSE,Boat Electrofishing,RiverCarpsucker,421.64,8.719867928,8.5,943.488,Catostomidae,Carpiodes,carpio,Detritivore
1492,10/16/2017,2017,Markland,3,MARLO03,FALSE,Boat Electrofishing,SmallmouthBuffalo,406.4,8.666756592,8.5,943.488,Catostomidae,Ictiobus,bubalus,Detritivore
673,12/4/2015,2015,Greenup,5,GRELO01,FALSE,Boat Electrofishing,SmallmouthBuffalo,408.94,8.675745375,8.5,943.488,Catostomidae,Ictiobus,bubalus,Detritivore
2122,11/2/2017,2017,McAlpine,2,MCALO06,FALSE,Boat Electrofishing,SmallmouthBuffalo,403.0002176,8.654636808,8.5,944.0147566,Catostomidae,Ictiobus,bubalus,Detritivore
