"","...1","laufnummer","site","location_old","order","family","size","ecomorphology","area_pool","human_influence","location","method"
"8731",8731,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",4,3,212,181798.799589326,"Control","kick_net"
"8732",8732,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",4,3,212,181798.799589326,"Control","kick_net"
"8733",8733,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",4,3,212,181798.799589326,"Control","kick_net"
"8734",8734,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",5,3,212,181798.799589326,"Control","kick_net"
"8735",8735,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",5,3,212,181798.799589326,"Control","kick_net"
"8736",8736,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",5,3,212,181798.799589326,"Control","kick_net"
"8737",8737,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",5,3,212,181798.799589326,"Control","kick_net"
"8738",8738,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",5,3,212,181798.799589326,"Control","kick_net"
"8739",8739,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",5,3,212,181798.799589326,"Control","kick_net"
"8740",8740,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",6,3,212,181798.799589326,"Control","kick_net"
"8741",8741,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",6,3,212,181798.799589326,"Control","kick_net"
"8742",8742,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",6,3,212,181798.799589326,"Control","kick_net"
"8743",8743,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",7,3,212,181798.799589326,"Control","kick_net"
"8744",8744,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",7,3,212,181798.799589326,"Control","kick_net"
"8745",8745,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",7,3,212,181798.799589326,"Control","kick_net"
"8746",8746,149,"Leugene","Control","Trichoptera","Odontoceridae",7,3,212,181798.799589326,"Control","kick_net"
"8747",8747,149,"Leugene","Control","Trichoptera","Odontoceridae",8,3,212,181798.799589326,"Control","kick_net"
"8748",8748,149,"Leugene","Control","Diptera","Chironomidae",4,3,212,181798.799589326,"Control","kick_net"
"8749",8749,149,"Leugene","Control","Diptera","Chironomidae",5,3,212,181798.799589326,"Control","kick_net"
"8750",8750,149,"Leugene","Control","Diptera","Chironomidae",7,3,212,181798.799589326,"Control","kick_net"
"8751",8751,149,"Leugene","Control","Amphipoda","Gammaridae",1,3,212,181798.799589326,"Control","kick_net"
"8752",8752,149,"Leugene","Control","Amphipoda","Gammaridae",1,3,212,181798.799589326,"Control","kick_net"
"8753",8753,149,"Leugene","Control","Amphipoda","Gammaridae",1,3,212,181798.799589326,"Control","kick_net"
"8754",8754,149,"Leugene","Control","Amphipoda","Gammaridae",2,3,212,181798.799589326,"Control","kick_net"
"8755",8755,149,"Leugene","Control","Amphipoda","Gammaridae",2,3,212,181798.799589326,"Control","kick_net"
"8756",8756,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8757",8757,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8758",8758,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8759",8759,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8760",8760,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8761",8761,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8762",8762,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8763",8763,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8764",8764,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8765",8765,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8766",8766,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8767",8767,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8768",8768,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8769",8769,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8770",8770,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8771",8771,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8772",8772,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8773",8773,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8774",8774,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8775",8775,149,"Leugene","Control","Amphipoda","Gammaridae",5,3,212,181798.799589326,"Control","kick_net"
"8776",8776,149,"Leugene","Control","Amphipoda","Gammaridae",5,3,212,181798.799589326,"Control","kick_net"
"8777",8777,149,"Leugene","Control","Amphipoda","Gammaridae",5,3,212,181798.799589326,"Control","kick_net"
"8778",8778,149,"Leugene","Control","Amphipoda","Gammaridae",5,3,212,181798.799589326,"Control","kick_net"
"8779",8779,149,"Leugene","Control","Amphipoda","Gammaridae",5,3,212,181798.799589326,"Control","kick_net"
"8780",8780,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
"8781",8781,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
"8782",8782,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
"8783",8783,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
"8784",8784,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
"8785",8785,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
"8786",8786,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
"8787",8787,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
"8788",8788,149,"Leugene","Control","Amphipoda","Gammaridae",7,3,212,181798.799589326,"Control","kick_net"
"8789",8789,149,"Leugene","Control","Amphipoda","Gammaridae",7,3,212,181798.799589326,"Control","kick_net"
"8790",8790,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8791",8791,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8792",8792,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8793",8793,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8794",8794,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8795",8795,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8796",8796,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8797",8797,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8798",8798,149,"Leugene","Control","Amphipoda","Gammaridae",11,3,212,181798.799589326,"Control","kick_net"
"8799",8799,149,"Leugene","Control","Amphipoda","Gammaridae",11,3,212,181798.799589326,"Control","kick_net"
"8800",8800,149,"Leugene","Control","Amphipoda","Gammaridae",11,3,212,181798.799589326,"Control","kick_net"
"8801",8801,149,"Leugene","Control","Amphipoda","Gammaridae",12,3,212,181798.799589326,"Control","kick_net"
"8802",8802,149,"Leugene","Control","Amphipoda","Gammaridae",12,3,212,181798.799589326,"Control","kick_net"
"8803",8803,149,"Leugene","Control","Amphipoda","Gammaridae",12,3,212,181798.799589326,"Control","kick_net"
"8804",8804,149,"Leugene","Control","Amphipoda","Gammaridae",12,3,212,181798.799589326,"Control","kick_net"
"8805",8805,149,"Leugene","Control","Amphipoda","Gammaridae",13,3,212,181798.799589326,"Control","kick_net"
"8806",8806,149,"Leugene","Control","Amphipoda","Gammaridae",13,3,212,181798.799589326,"Control","kick_net"
"8807",8807,149,"Leugene","Control","Amphipoda","Gammaridae",14,3,212,181798.799589326,"Control","kick_net"
"8808",8808,149,"Leugene","Control","Amphipoda","Gammaridae",14,3,212,181798.799589326,"Control","kick_net"
"8809",8809,149,"Leugene","Control","Amphipoda","Gammaridae",14,3,212,181798.799589326,"Control","kick_net"
"8810",8810,149,"Leugene","Control","Amphipoda","Gammaridae",14,3,212,181798.799589326,"Control","kick_net"
"8811",8811,149,"Leugene","Control","Amphipoda","Gammaridae",15,3,212,181798.799589326,"Control","kick_net"
"8812",8812,149,"Leugene","Control","Amphipoda","Gammaridae",16,3,212,181798.799589326,"Control","kick_net"
"8813",8813,149,"Leugene","Control","Amphipoda","Gammaridae",16,3,212,181798.799589326,"Control","kick_net"
"8814",8814,149,"Leugene","Control","Decapoda","Astacidae",8,3,212,181798.799589326,"Control","kick_net"
"8815",8815,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",7,3,212,181798.799589326,"Control","kick_net"
"8816",8816,149,"Leugene","Control","Odonata","Cordulegastridae",34,3,212,181798.799589326,"Control","kick_net"
"8817",8817,149,"Leugene","Control","Trichoptera","Odontoceridae",8,3,212,181798.799589326,"Control","kick_net"
"8818",8818,149,"Leugene","Control","Diptera","Chironomidae",8,3,212,181798.799589326,"Control","kick_net"
"8819",8819,149,"Leugene","Control","Hirudinea","Erpobdellidae",16,3,212,181798.799589326,"Control","kick_net"
"8820",8820,149,"Leugene","Control","Oligochaeta",NA,3,3,212,181798.799589326,"Control","kick_net"
"8821",8821,149,"Leugene","Control","Oligochaeta",NA,4,3,212,181798.799589326,"Control","kick_net"
"8822",8822,149,"Leugene","Control","Oligochaeta",NA,6,3,212,181798.799589326,"Control","kick_net"
"8823",8823,149,"Leugene","Control","Arachnida","Hydracarina",1,3,212,181798.799589326,"Control","kick_net"
"8824",8824,149,"Leugene","Control","Arachnida","Hydracarina",1,3,212,181798.799589326,"Control","kick_net"
"8825",8825,149,"Leugene","Control","Amphipoda","Gammaridae",1,3,212,181798.799589326,"Control","kick_net"
"8826",8826,149,"Leugene","Control","Amphipoda","Gammaridae",1,3,212,181798.799589326,"Control","kick_net"
"8827",8827,149,"Leugene","Control","Amphipoda","Gammaridae",1,3,212,181798.799589326,"Control","kick_net"
"8828",8828,149,"Leugene","Control","Amphipoda","Gammaridae",1,3,212,181798.799589326,"Control","kick_net"
"8829",8829,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8830",8830,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8831",8831,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8832",8832,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8833",8833,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8834",8834,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8835",8835,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8836",8836,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8837",8837,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8838",8838,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8839",8839,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8840",8840,149,"Leugene","Control","Amphipoda","Gammaridae",5,3,212,181798.799589326,"Control","kick_net"
"8841",8841,149,"Leugene","Control","Amphipoda","Gammaridae",5,3,212,181798.799589326,"Control","kick_net"
"8842",8842,149,"Leugene","Control","Amphipoda","Gammaridae",5,3,212,181798.799589326,"Control","kick_net"
"8843",8843,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
"8844",8844,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
"8845",8845,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
"8846",8846,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
"8847",8847,149,"Leugene","Control","Amphipoda","Gammaridae",7,3,212,181798.799589326,"Control","kick_net"
"8848",8848,149,"Leugene","Control","Amphipoda","Gammaridae",7,3,212,181798.799589326,"Control","kick_net"
"8849",8849,149,"Leugene","Control","Amphipoda","Gammaridae",7,3,212,181798.799589326,"Control","kick_net"
"8850",8850,149,"Leugene","Control","Amphipoda","Gammaridae",7,3,212,181798.799589326,"Control","kick_net"
"8851",8851,149,"Leugene","Control","Amphipoda","Gammaridae",7,3,212,181798.799589326,"Control","kick_net"
"8852",8852,149,"Leugene","Control","Amphipoda","Gammaridae",7,3,212,181798.799589326,"Control","kick_net"
"8853",8853,149,"Leugene","Control","Amphipoda","Gammaridae",7,3,212,181798.799589326,"Control","kick_net"
"8854",8854,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8855",8855,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8856",8856,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8857",8857,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8858",8858,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8859",8859,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8860",8860,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8861",8861,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8862",8862,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8863",8863,149,"Leugene","Control","Amphipoda","Gammaridae",8,3,212,181798.799589326,"Control","kick_net"
"8864",8864,149,"Leugene","Control","Ephemeroptera","Baetidae",2,3,212,181798.799589326,"Control","kick_net"
"8865",8865,149,"Leugene","Control","Ephemeroptera","Baetidae",2,3,212,181798.799589326,"Control","kick_net"
"8866",8866,149,"Leugene","Control","Ephemeroptera","Baetidae",3,3,212,181798.799589326,"Control","kick_net"
"8867",8867,149,"Leugene","Control","Ephemeroptera","Baetidae",4,3,212,181798.799589326,"Control","kick_net"
"8868",8868,149,"Leugene","Control","Ephemeroptera","Baetidae",4,3,212,181798.799589326,"Control","kick_net"
"8869",8869,149,"Leugene","Control","Ephemeroptera","Baetidae",4,3,212,181798.799589326,"Control","kick_net"
"8870",8870,149,"Leugene","Control","Ephemeroptera","Baetidae",4,3,212,181798.799589326,"Control","kick_net"
"8871",8871,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",3,3,212,181798.799589326,"Control","kick_net"
"8872",8872,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",6,3,212,181798.799589326,"Control","kick_net"
"8873",8873,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",7,3,212,181798.799589326,"Control","kick_net"
"8874",8874,149,"Leugene","Control","Ephemeroptera","Ephemerellidae",7,3,212,181798.799589326,"Control","kick_net"
"8875",8875,149,"Leugene","Control","Odonata","Calopterygidae",8,3,212,181798.799589326,"Control","kick_net"
"8876",8876,149,"Leugene","Control","Coleoptera","Elmidae",4,3,212,181798.799589326,"Control","kick_net"
"8877",8877,149,"Leugene","Control","Coleoptera","Elmidae",4,3,212,181798.799589326,"Control","kick_net"
"8878",8878,149,"Leugene","Control","Trichoptera","Goeridae",5,3,212,181798.799589326,"Control","kick_net"
"8879",8879,149,"Leugene","Control","Trichoptera","Limnephilidae",22,3,212,181798.799589326,"Control","kick_net"
"8880",8880,149,"Leugene","Control","Trichoptera","Limnephilidae",26,3,212,181798.799589326,"Control","kick_net"
"8881",8881,149,"Leugene","Control","Trichoptera","Odontoceridae",7,3,212,181798.799589326,"Control","kick_net"
"8882",8882,149,"Leugene","Control","Trichoptera","Odontoceridae",8,3,212,181798.799589326,"Control","kick_net"
"8883",8883,149,"Leugene","Control","Trichoptera","Odontoceridae",17,3,212,181798.799589326,"Control","kick_net"
"8884",8884,149,"Leugene","Control","Trichoptera","Odontoceridae",24,3,212,181798.799589326,"Control","kick_net"
"8885",8885,149,"Leugene","Control","Diptera","Chironomidae",3,3,212,181798.799589326,"Control","kick_net"
"8886",8886,149,"Leugene","Control","Diptera","Chironomidae",4,3,212,181798.799589326,"Control","kick_net"
"8887",8887,149,"Leugene","Control","Diptera","Chironomidae",5,3,212,181798.799589326,"Control","kick_net"
"8888",8888,149,"Leugene","Control","Diptera","Chironomidae",5,3,212,181798.799589326,"Control","kick_net"
"8889",8889,149,"Leugene","Control","Oligochaeta",NA,5,3,212,181798.799589326,"Control","kick_net"
"8890",8890,149,"Leugene","Control","Gastropoda","Hydrobiidae",4,3,212,181798.799589326,"Control","kick_net"
"8891",8891,149,"Leugene","Control","Gastropoda","Hydrobiidae",4,3,212,181798.799589326,"Control","kick_net"
"8892",8892,149,"Leugene","Control","Amphipoda","Gammaridae",1,3,212,181798.799589326,"Control","kick_net"
"8893",8893,149,"Leugene","Control","Amphipoda","Gammaridae",1,3,212,181798.799589326,"Control","kick_net"
"8894",8894,149,"Leugene","Control","Amphipoda","Gammaridae",1,3,212,181798.799589326,"Control","kick_net"
"8895",8895,149,"Leugene","Control","Amphipoda","Gammaridae",1,3,212,181798.799589326,"Control","kick_net"
"8896",8896,149,"Leugene","Control","Amphipoda","Gammaridae",1,3,212,181798.799589326,"Control","kick_net"
"8897",8897,149,"Leugene","Control","Amphipoda","Gammaridae",2,3,212,181798.799589326,"Control","kick_net"
"8898",8898,149,"Leugene","Control","Amphipoda","Gammaridae",3,3,212,181798.799589326,"Control","kick_net"
"8899",8899,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8900",8900,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8901",8901,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8902",8902,149,"Leugene","Control","Amphipoda","Gammaridae",4,3,212,181798.799589326,"Control","kick_net"
"8903",8903,149,"Leugene","Control","Amphipoda","Gammaridae",5,3,212,181798.799589326,"Control","kick_net"
"8904",8904,149,"Leugene","Control","Amphipoda","Gammaridae",5,3,212,181798.799589326,"Control","kick_net"
"8905",8905,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
"8906",8906,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
"8907",8907,149,"Leugene","Control","Amphipoda","Gammaridae",6,3,212,181798.799589326,"Control","kick_net"
